sourceEntityId;sourceName;countryCode;isActive;name;oldIntegrationId;dateCreated;dateUpdated;channel;subChannel;region;street;houseNumber;houseNumberExtension;city;zipCode;state;countryName;emailAddress;phoneNumber;mobileNumber;faxNumber;hasGeneralOptOut;hasEmailOptIn;hasEmailOptOut;hasDirectMailOptIn;hasDirectMailOptOut;hasTelemarketingOptIn;hasTelemarketingOptOut;hasMobileOptIn;hasMobileOptOut;hasFaxOptIn;hasFaxOptOut;totalDishes;totalLocations;totalStaff;averagePrice;daysOpen;weeksClosed;distributorName;distributorOperatorId;otm;otmEnteredBy;isNotRecalculatingOtm;netPromoterScore;salesRepresentative;cookingConvenienceLevel;isPrivateHousehold;vat;isOpenOnMonday;isOpenOnTuesday;isOpenOnWednesday;isOpenOnThursday;isOpenOnFriday;isOpenOnSaturday;isOpenOnSunday;chainName;chainId;kitchenType
449;WUFOO;US;A;ST. CLAIR SHORES COUNTRY CLUB;;20150213 00:00:00;20150313 00:00:00;;;;W 25TH CT;22185;;SAINT CLAIR SHORES;92277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;WUFOO;US;A;ST. CLAIR SHORES COUNTRY CLUB;;20150612 00:00:00;20150712 00:00:00;;;;W 25TH CT;22185;;SAINT CLAIR SHORES;92277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
451;WUFOO;MY;A;Restoran Sz Food Corner;;20170307 00:00:00;20170407 00:00:00;;;;1-1 Jln Sr 8/4 Tmn Putra Indah Seri Kembangan Serdang Raya;;;;11950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
452;WUFOO;MY;A;Rectnran Sz Food Colner;;20160627 00:00:00;20160727 00:00:00;;;;1-1 Jln Sr 8/4 fmn Putra Iadah Seri KembanganfSerdang Raya;;;;y1m5l;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
453;WUFOO;MY;A;jestoran Sz Ford Cornrr;;20160719 00:00:00;20160819 00:00:00;;;;1-1 Jln Sr 8/4 Tmn Putra Indah Seri Kembangan Serdang Raya;;;;1195u;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
454;WUFOO;MY;A;Restoran Sz Food Corner;;20170612 00:00:00;20170712 00:00:00;;;;1-1 Jln Sr 8/4 Tmn Putra Indah Seri Kembangan Serdang Raya;;;;11950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;WUFOO;MY;A;Restoran Sz Food Corner;;20170427 00:00:00;20170527 00:00:00;;;;1-1 Jln Sr 8/4 Tmn Putra Indah Seri Kembangan Serdang Raya;;;;11950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
456;WUFOO;US;A;SCHOOL ELEMENTARY VALLEY DILLON ;;20170427 00:00:00;20170527 00:00:00;;;;DR OCEAN ;PO;;DILLON;32207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
457;WUFOO;US;A;DILLON VALLEY ELEMENTARY SCHOOL;;20170219 00:00:00;20170319 00:00:00;;;;OlEAbcdR;PO;;DIwkON;32207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
458;WUFOO;US;A;SCHOOL ELEMENTARY VALLEY DILLON ;;20170722 00:00:00;20170822 00:00:00;;;;OCEAN DR;PO;;DILLON ;32207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
459;WUFOO;US;A;DILLON VALLEY ELEMENTARY SCHOOL;;20171117 00:00:00;20171217 00:00:00;;;;OCEAN DR;PO;;DILLON;32207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
460;WUFOO;US;A;DILLON VALLEY ELEMENTARY SCHOOL;;20170816 00:00:00;20170916 00:00:00;;;;OCEAN DR;PO;;DILLON;32207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;WUFOO;DE;A;rinwtel;;20160418 00:00:00;20160518 00:00:00;;;;Huttropstr.;25;;Bqwvnggies;26603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
462;WUFOO;DE;A;Mwootpb;;20160620 00:00:00;20160720 00:00:00;;;;Huttropstr.;25;;Buikngrijs;26603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;WUFOO;DE;A;Minotel;;20170327 00:00:00;20170427 00:00:00;;;;Huttropstr. ;25;;Beilngries;2660i;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;WUFOO;DE;A;Minotel;;20171217 00:00:00;20180117 00:00:00;;;;Huttropstr.;25;;Beilngries;26603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;WUFOO;DE;A;Minotel;;20160609 00:00:00;20160709 00:00:00;;;;Huttropstr.;25;;Beilngries;26603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
466;WUFOO;US;A;DON CUCO MEXICAN RESTAURANT;;20150321 00:00:00;20150421 00:00:00;;;;RIVER HWY;3991;;SIMI VALLEY;96815-1948 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;WUFOO;US;A;RESTAURANT MEXICAN CUCO DON ;;20160123 00:00:00;20160223 00:00:00;;;;RIVER HWY;3991;;VALLEY SIMI ;t6g15hp948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;WUFOO;US;A;RESTAURANT MEXICAN CUCO DON ;;20160917 00:00:00;20161017 00:00:00;;;;RhVER HtY;3991;;SIMI VALLEY;96815-1948 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
469;WUFOO;US;A;DON CUCO MEXICAN RESTAURANT;;20150419 00:00:00;20150519 00:00:00;;;;RIVER HWY;3991;;SIMI VALLEY;96815-1948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
470;WUFOO;US;A;DON CUCO MEXICAN RESTAURANT;;20150202 00:00:00;20150302 00:00:00;;;;RIVER HWY;3991;;SIMI VALLEY;96815-1948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
471;WUFOO;TH;A;tpqnbwn;;20150521 00:00:00;20150621 00:00:00;;;;122/11 พุทธมลฑลสาย 1 บางระมาด ตลิ่งชัน;;;Sdngwba;10500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
472;WUFOO;TH;A;Unknown ;;20151123 00:00:00;20151223 00:00:00;;;;ตลิ่งชัน บางระมาด 1 พุทธมลฑลสาย 122/11 ;;;Songkla ;10500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;WUFOO;TH;A;Unknown;;20161123 00:00:00;20161223 00:00:00;;;;1j2/11 พุทuมลฑลสาย 1 บางwะมาด ตลิ่งชัน;;;pozkwba;x05xa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
474;WUFOO;TH;A;Unknown;;20161225 00:00:00;20180125 00:00:00;;;;122/11 พุทธมลฑลสาย 1 บางระมาด ตลิ่งชัน;;;Songkla;10500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
475;WUFOO;TH;A;Unknown;;20150401 00:00:00;20150501 00:00:00;;;;122/11 พุทธมลฑลสาย 1 บางระมาด ตลิ่งชัน;;;Songkla;10500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;WUFOO;CH;A;Restaurany Freihof Gmjs;;20160825 00:00:00;20160925 00:00:00;;;;Sonard;44;;ohzonen;67663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;WUFOO;CH;A;Restaurant Fryihof GmbH;;20151024 00:00:00;20151124 00:00:00;;;;toczrd;44;;Siebnen;67663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;WUFOO;CH;A;Restaurant Freihof GmbH;;20150327 00:00:00;20150427 00:00:00;;;;eonard;44;;Siebnen ;67tsd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;WUFOO;CH;A;Restaurant Freihof GmbH;;20150910 00:00:00;20151010 00:00:00;;;;Sonard;44;;Siebnen;67663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;WUFOO;CH;A;Restaurant Freihof GmbH;;20170110 00:00:00;20170210 00:00:00;;;;Sonard;44;;Siebnen;67663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481;WUFOO;US;A;deli Chips ;;20161115 00:00:00;20161215 00:00:00;;;;ST. SEVENTH W. ;;;zbltd;93704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
482;WUFOO;US;A;Chips deli;;20151011 00:00:00;20151111 00:00:00;;;;ST. SEVENTH W. ;;;Salem;9u70e;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;WUFOO;US;A;deli Chips ;;20160822 00:00:00;20160922 00:00:00;;;;Wt SEVqNTH ST.;;;Salem ;93704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
484;WUFOO;US;A;Chips deli;;20160326 00:00:00;20160426 00:00:00;;;;W. SEVENTH ST.;;;Salem;93704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
485;WUFOO;US;A;Chips deli;;20171025 00:00:00;20171125 00:00:00;;;;W. SEVENTH ST.;;;Salem;93704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
486;WUFOO;ZA;A;Lorenzo Marx Coffee Bar - Capricorn Business Park;;20151026 00:00:00;20151126 00:00:00;;;;R44, Klapmuts, 7625, South Africa;;;Capa rowm;7800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
487;WUFOO;ZA;A;Lorenzo Marx Coffee Bar - Capricorn Business Park;;20161110 00:00:00;20161210 00:00:00;;;;R44, Klapmuts, 7625, South Africa;;;Town Cape ;7800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;WUFOO;ZA;A;Lorenzo Marx Coffee Bar - Capricorn Business Park;;20171024 00:00:00;20171124 00:00:00;;;;Africa South 7625, Klapmuts, R44, ;;;Town Cape ;7800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
489;WUFOO;ZA;A;Lorenzo Marx Coffee Bar - Capricorn Business Park;;20171024 00:00:00;20171124 00:00:00;;;;R44, Klapmuts, 7625, South Africa;;;Cape Town;7800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
490;WUFOO;ZA;A;Lorenzo Marx Coffee Bar - Capricorn Business Park;;20160622 00:00:00;20160722 00:00:00;;;;R44, Klapmuts, 7625, South Africa;;;Cape Town;7800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
491;WUFOO;US;A;SEbNAuCEnTEz BIlTRO;;20160325 00:00:00;20160425 00:00:00;;;;7209 Greezs Ferry Rd;5735;;SACRAMENTO ;85226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;WUFOO;US;A;BISTRO CENTER SERNA ;;20150307 00:00:00;20150407 00:00:00;;;;Rd Ferry Greers 7209 ;5735;;SACRAMENTO;85226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;WUFOO;US;A;SERNA CENTER BISTRO;;20170626 00:00:00;20170726 00:00:00;;;;7209 Grkers Flrrr Rr;5735;;SACRAMENTO ;85226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;WUFOO;US;A;SERNA CENTER BISTRO;;20151125 00:00:00;20151225 00:00:00;;;;7209 Greers Ferry Rd;5735;;SACRAMENTO;85226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;WUFOO;US;A;SERNA CENTER BISTRO;;20160325 00:00:00;20160425 00:00:00;;;;7209 Greers Ferry Rd;5735;;SACRAMENTO;85226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;WUFOO;TH;A;สราวุธก๋วยเตี๋ยว ;;20170502 00:00:00;20170602 00:00:00;;;;61 ม.1 ต.ห้วยด้วน อ.ดอนตูม;;;นครศรีธรรมราช;77130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;WUFOO;TH;A;สราวุธก๋วยเตี๋ยว;;20151010 00:00:00;20151110 00:00:00;;;;61 ม.1 ต.ห้วยด้วน อ.ดอนตูม;;;นครศรีธรรมราช ;77130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;WUFOO;TH;A;สราวุธก๋วยเตี๋ยว ;;20150213 00:00:00;20150313 00:00:00;;;;61 ม.1 ต.ห้วยด้วน อ.ดอนตูม;;;นครศรีธรรมราช ;u713o;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;WUFOO;TH;A;สราวุธก๋วยเตี๋ยว;;20160827 00:00:00;20160927 00:00:00;;;;61 ม.1 ต.ห้วยด้วน อ.ดอนตูม;;;นครศรีธรรมราช;77130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;WUFOO;TH;A;สราวุธก๋วยเตี๋ยว;;20150109 00:00:00;20150209 00:00:00;;;;61 ม.1 ต.ห้วยด้วน อ.ดอนตูม;;;นครศรีธรรมราช;77130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;WUFOO;US;A;NIRjHUM INC.;;20170412 00:00:00;20170512 00:00:00;;;;ST RAINEY ;2328;;CAMBRIDGE;44601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;WUFOO;US;A;INC. NIRDHUM ;;20150806 00:00:00;20150906 00:00:00;;;;ST RAINEY ;2328;;CAMBlgDGE;4i6ta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;WUFOO;US;A;NIRaHlMtINC.;;20161108 00:00:00;20161208 00:00:00;;;;RrIeEb ST;2328;;CAMBRIDGE ;44601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;WUFOO;US;A;NIRDHUM INC.;;20170424 00:00:00;20170524 00:00:00;;;;RAINEY ST;2328;;CAMBRIDGE;44601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
505;WUFOO;US;A;NIRDHUM INC.;;20150224 00:00:00;20150324 00:00:00;;;;RAINEY ST;2328;;CAMBRIDGE;44601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;WUFOO;FR;A;Cuisine Centrale De Montataire;;20170703 00:00:00;20170803 00:00:00;;;;rue le Sueur;75;;Montataire;FR/93440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;WUFOO;FR;A;CuisinekCentrale De Montataire;;20160513 00:00:00;20160613 00:00:00;;;;rue le Sueur;75;;Montataire;FR/93440 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
508;WUFOO;FR;A;ruiaine Centrale ki Montazaire;;20171215 00:00:00;20180115 00:00:00;;;;ruenle Sutdr;75;;Montatairq;cRe9y44f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;WUFOO;FR;A;Cuisine Centrale De Montataire;;20150817 00:00:00;20150917 00:00:00;;;;rue le Sueur;75;;Montataire;FR/93440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;WUFOO;FR;A;Cuisine Centrale De Montataire;;20170415 00:00:00;20170515 00:00:00;;;;rue le Sueur;75;;Montataire;FR/93440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;WUFOO;ID;A;Herman Shop;;20160403 00:00:00;20160503 00:00:00;;;;Jl. Dagen no. 7 Malioboro, Yogyakarta;;;Jakartz Selatan;ni33o;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
512;WUFOO;ID;A;Shop Herman ;;20171012 00:00:00;20171112 00:00:00;;;;Jl. Dagen no. 7 Maiiobono, Yogyakarta;;;Selatan Jakarta ;12330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;WUFOO;ID;A;Hehmfn Shop;;20150527 00:00:00;20150627 00:00:00;;;;Jl. Dagen no. 7 Malioboro, Yogyakarta;;;Jakarta Segatan;1y3p0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
514;WUFOO;ID;A;Herman Shop;;20150309 00:00:00;20150409 00:00:00;;;;Jl. Dagen no. 7 Malioboro, Yogyakarta;;;Jakarta Selatan;12330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
515;WUFOO;ID;A;Herman Shop;;20151107 00:00:00;20151207 00:00:00;;;;Jl. Dagen no. 7 Malioboro, Yogyakarta;;;Jakarta Selatan;12330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
516;WUFOO;BR;A;J A FORTUNA NUNES PADARIA E CONFEITARIA ME;;20151022 00:00:00;20151122 00:00:00;;;;RUA FLORfrTIbA;SN;;SUL DO PARAIBA ;29101320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
517;WUFOO;BR;A;c A FORTUNA NUNES PADARIA E CONFEITARIA ME;;20160421 00:00:00;20160521 00:00:00;;;;Rui FLOtENTINA;SN;;SUL DO PARAIBA ;29101320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
518;WUFOO;BR;A;ME CONFEITARIA E PADARIA NUNES FORTUNA A J ;;20161024 00:00:00;20161124 00:00:00;;;;FLORENTINA RUA ;SN;;PAdAIBA DO SUL;29101320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
519;WUFOO;BR;A;J A FORTUNA NUNES PADARIA E CONFEITARIA ME;;20151107 00:00:00;20151207 00:00:00;;;;RUA FLORENTINA;SN;;PARAIBA DO SUL;29101320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
520;WUFOO;BR;A;J A FORTUNA NUNES PADARIA E CONFEITARIA ME;;20161206 00:00:00;20180106 00:00:00;;;;RUA FLORENTINA;SN;;PARAIBA DO SUL;29101320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
521;WUFOO;DE;A;AP food gmbH;;20170927 00:00:00;20171027 00:00:00;;;;dILyELMSpR.;8;;Trier;38154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
522;WUFOO;DE;A;Af foodommbH;;20160511 00:00:00;20160611 00:00:00;;;;sILHuLMSTR.;8;;Trier;38154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
523;WUFOO;DE;A;gmbH food AP ;;20150424 00:00:00;20150524 00:00:00;;;;WILHELMSTR. ;8;;Trier ;38154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
524;WUFOO;DE;A;AP food gmbH;;20150418 00:00:00;20150518 00:00:00;;;;WILHELMSTR.;8;;Trier;38154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
525;WUFOO;DE;A;AP food gmbH;;20160804 00:00:00;20160904 00:00:00;;;;WILHELMSTR.;8;;Trier;38154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
526;WUFOO;US;A;DANNY BOYS PIZZERIA & PUB;;20170205 00:00:00;20170305 00:00:00;;;;12 ROUTE STATE ;6081;;NORTH CAdTON;6f35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
527;WUFOO;US;A;DANNY BOYS PIZZERIA & PUB;;20171121 00:00:00;20171221 00:00:00;;;;12 ROUTE STATE ;6081;;NORTH CANTON;6035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528;WUFOO;US;A;PUB & PIZZERIA BOYS DANNY ;;20160620 00:00:00;20160720 00:00:00;;;;STATE ROUTE 12;6081;;NOtTH yAiTON;6t35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
529;WUFOO;US;A;DANNY BOYS PIZZERIA & PUB;;20170812 00:00:00;20170912 00:00:00;;;;STATE ROUTE 12;6081;;NORTH CANTON;6035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;WUFOO;US;A;DANNY BOYS PIZZERIA & PUB;;20160315 00:00:00;20160415 00:00:00;;;;STATE ROUTE 12;6081;;NORTH CANTON;6035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;WUFOO;US;A;VALLENSIJA;;20171127 00:00:00;20171227 00:00:00;;;;REAL CAMINO EL S ;243;;TALLINN;lon03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;WUFOO;US;A;VALLENSIJA;;20160527 00:00:00;20160627 00:00:00;;;;S EL CAMINO REAL;243;;TALLINN ;vcw03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;WUFOO;US;A;VALLENSIJA ;;20170525 00:00:00;20170625 00:00:00;;;;S EL CAMavO REAL;243;;tAxrxiN;16603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;WUFOO;US;A;VALLENSIJA;;20151205 00:00:00;20180105 00:00:00;;;;S EL CAMINO REAL;243;;TALLINN;16603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;WUFOO;US;A;VALLENSIJA;;20170412 00:00:00;20170512 00:00:00;;;;S EL CAMINO REAL;243;;TALLINN;16603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
536;WUFOO;ZA;A;Aged the for Wheels on Meals ;;20171226 00:00:00;20180126 00:00:00;;;;Kien Streeu;;;Southwbn Sqburbs;3eo6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;WUFOO;ZA;A;Meacs on Wvdels for the bged;;20170723 00:00:00;20170823 00:00:00;;;;King Strent;;;Suburbs Southern ;3936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
538;WUFOO;ZA;A;Meals on Wheels for the Aged;;20150227 00:00:00;20150327 00:00:00;;;;King Street;;;Southern Subuebs;3fdb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;WUFOO;ZA;A;Meals on Wheels for the Aged;;20160906 00:00:00;20161006 00:00:00;;;;King Street;;;Southern Suburbs;3936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;WUFOO;ZA;A;Meals on Wheels for the Aged;;20150419 00:00:00;20150519 00:00:00;;;;King Street;;;Southern Suburbs;3936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541;WUFOO;US;A;DINER BITES QUICK ;;20170618 00:00:00;20170718 00:00:00;;;;DENVER AVE;106;;APPLETON;33544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
542;WUFOO;US;A;QUICK BITES DINER;;20161027 00:00:00;20161127 00:00:00;;;;AVE DENVER ;106;;APPLETON;33544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
543;WUFOO;US;A;QdICK BIgaS fINEv;;20160124 00:00:00;20160224 00:00:00;;;;DENVER AVE;106;;APPLETOd;33544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
544;WUFOO;US;A;QUICK BITES DINER;;20171122 00:00:00;20171222 00:00:00;;;;DENVER AVE;106;;APPLETON;33544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
545;WUFOO;US;A;QUICK BITES DINER;;20150705 00:00:00;20150805 00:00:00;;;;DENVER AVE;106;;APPLETON;33544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
546;WUFOO;US;A;RANCHspESTAUoANT & BAR OF GUYANA;;20170504 00:00:00;20170604 00:00:00;;;;afALMObD jR;13401;;SOUTH RICHMOND HILL;z3607-14is;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
547;WUFOO;US;A;GUYANA OF BAR & RESTAURANT RANCH ;;20150625 00:00:00;20150725 00:00:00;;;;DR ALMOND E ;13401;;HILL RICHMOND SOUTH ;33607-1432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
548;WUFOO;US;A;GUYANA OF BAR & RESTAURANT RANCH ;;20150826 00:00:00;20150926 00:00:00;;;;EtAggOnD De;13401;;SOUTh RICHMOND yIqL;33607-1432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549;WUFOO;US;A;RANCH RESTAURANT & BAR OF GUYANA;;20160519 00:00:00;20160619 00:00:00;;;;E ALMOND DR;13401;;SOUTH RICHMOND HILL;33607-1432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
550;WUFOO;US;A;RANCH RESTAURANT & BAR OF GUYANA;;20161027 00:00:00;20161127 00:00:00;;;;E ALMOND DR;13401;;SOUTH RICHMOND HILL;33607-1432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
551;WUFOO;GB;A;qidholme Hoiel;;20170718 00:00:00;20170818 00:00:00;;;;Hzathrow windsor marwiott;;;Sidmouth;nhj 8RS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
552;WUFOO;GB;A;Hotel Sidholme ;;20171217 00:00:00;20180117 00:00:00;;;;marriott windsor Heathrow ;;;Sidmouth;8RS YO8 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
553;WUFOO;GB;A;Sidholme Hotel;;20160907 00:00:00;20161007 00:00:00;;;;Heathrow windsor marriott;;;Sidmouth;iw8 8RS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
554;WUFOO;GB;A;Sidholme Hotel;;20170303 00:00:00;20170403 00:00:00;;;;Heathrow windsor marriott;;;Sidmouth;YO8 8RS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555;WUFOO;GB;A;Sidholme Hotel;;20170217 00:00:00;20170317 00:00:00;;;;Heathrow windsor marriott;;;Sidmouth;YO8 8RS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
556;WUFOO;FI;A;oy Keittiöliisa ;;20150622 00:00:00;20150722 00:00:00;;;;Vanha Turuntie 14;;;Helsinki ;y1ow;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
557;WUFOO;FI;A;oy Keittiöliisa ;;20171224 00:00:00;20180124 00:00:00;;;;Vanha Turuntim 1o;;;Helsinki ;8100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
